"id","created_at","name","has_test","alternate_url"
"112761354","2024-12-09T12:40:52+0300","Junior",false,"https://hh.ru/vacancy/112761354"
"112763125","2024-12-09T13:02:19+0300","Junior",false,"https://hh.ru/vacancy/112763125"
