"id","created_at","name","has_test","alternate_url"
"112567531","2025-01-01T07:38:34+0300","Junior",false,"https://hh.ru/vacancy/112567531"
"114914852","2025-01-01T09:30:30+0300","-",false,"https://hh.ru/vacancy/114914852"
"112331201","2025-01-01T13:19:14+0300","-",false,"https://hh.ru/vacancy/112331201"
